COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
SPAZ,21.12.2016,"14.638,00","14.638,00","14.638,00","14.638,00","19,99",5,73.190,3.073.190
SPAZ,09.12.2016,"12.199,00","12.199,00","12.199,00","12.199,00","-3,00",1,12.199,12.199
SPAZ,07.12.2016,"12.576,00","12.576,00","12.576,00","12.576,00","-2,99",58,729.408,729.408
SPAZ,06.12.2016,"12.964,00","12.964,00","12.964,00","12.964,00","-2,99",15,194.460,194.460
SPAZ,05.12.2016,"13.364,00","13.364,00","13.364,00","13.364,00","-3,00",1,13.364,13.364
SPAZ,24.11.2016,"13.777,00","13.777,00","13.777,00","13.777,00","-3,00",10,137.770,2.204.320
SPAZ,23.11.2016,"14.203,00","14.203,00","14.203,00","14.203,00","10,00",1,14.203,1.016.203
SPAZ,15.11.2016,"12.912,00","12.912,00","12.912,00","12.912,00","-3,00",1,12.912,6.554.112
SPAZ,14.11.2016,"13.311,00","13.311,00","13.311,00","13.311,00","10,00",5,66.555,6.066.555
SPAZ,27.10.2016,"12.101,00","12.101,00","12.101,00","12.101,00","-3,00",3,36.303,36.303
SPAZ,25.10.2016,"12.647,00","12.647,00","11.500,00","12.474,95","8,50",100,1.247.495,1.247.495
SPAZ,21.10.2016,"11.498,00","11.498,00","11.498,00","11.498,00","0,00",177,2.035.146,2.035.146
SPAZ,20.10.2016,"11.498,00","11.498,00","11.498,00","11.498,00","0,00",65,747.370,9.510.550
SPAZ,19.10.2016,"11.498,00","11.498,00","11.498,00","11.498,00","10,00",45,517.410,517.410
SPAZ,18.10.2016,"10.453,00","10.453,00","10.453,00","10.453,00","10,00",50,522.650,522.650
SPAZ,22.9.2016,"9.503,00","9.503,00","9.503,00","9.503,00","0,02",33,313.599,313.599
SPAZ,15.8.2016,"9.501,00","9.501,00","9.501,00","9.501,00","-2,05",50,475.050,475.050
SPAZ,08.8.2016,"9.700,00","9.700,00","9.700,00","9.700,00","-3,00",5,48.500,48.500
SPAZ,05.8.2016,"10.000,00","10.000,00","10.000,00","10.000,00","2,56",50,500.000,500.000
SPAZ,04.8.2016,"9.750,00","9.750,00","9.750,00","9.750,00","2,62",5,48.750,48.750
SPAZ,27.7.2016,"9.501,00","9.501,00","9.501,00","9.501,00","0,00",505,4.798.005,4.798.005
SPAZ,12.7.2016,"9.501,00","9.501,00","9.501,00","9.501,00","-2,90",8,76.008,76.008
SPAZ,11.7.2016,"9.785,00","9.785,00","9.785,00","9.785,00","3,00",10,97.850,97.850
SPAZ,28.6.2016,"9.500,00","9.500,00","9.500,00","9.500,00","-1,87",42,399.000,399.000
SPAZ,10.6.2016,"9.681,00","9.681,00","9.681,00","9.681,00","10,00",1,9.681,1.444.881
SPAZ,07.6.2016,"8.801,00","8.801,00","8.800,00","8.800,94","-2,61",180,1.584.170,1.584.170
SPAZ,02.6.2016,"9.037,00","9.037,00","9.037,00","9.037,00","0,01",63,569.331,569.331
SPAZ,27.5.2016,"9.036,00","9.036,00","9.036,00","9.036,00","-3,00",84,759.024,759.024
SPAZ,25.5.2016,"9.315,00","9.315,00","9.315,00","9.315,00","-3,00",5,46.575,46.575
SPAZ,23.5.2016,"9.603,00","9.603,00","9.603,00","9.603,00","-3,00",3,28.809,28.809
SPAZ,12.5.2016,"9.900,00","9.900,00","9.900,00","9.900,00","10,00",17,168.300,168.300
SPAZ,14.4.2016,"9.000,00","9.000,00","9.000,00","9.000,00","-2,82",9,81.000,81.000
SPAZ,13.4.2016,"9.261,00","9.261,00","9.261,00","9.261,00","2,99",10,92.610,92.610
SPAZ,11.4.2016,"8.992,00","8.992,00","8.992,00","8.992,00","0,01",5,44.960,44.960
SPAZ,06.4.2016,"8.991,00","8.991,00","8.991,00","8.991,00","0,00",20,179.820,179.820
SPAZ,05.4.2016,"8.991,00","8.991,00","8.991,00","8.991,00","0,00",9,80.919,80.919
SPAZ,04.4.2016,"8.991,00","8.991,00","8.991,00","8.991,00","-0,01",15,134.865,134.865
SPAZ,30.3.2016,"8.992,00","8.992,00","8.992,00","8.992,00","-0,33",65,584.480,584.480
SPAZ,29.3.2016,"9.022,00","9.022,00","9.022,00","9.022,00","10,00",10,90.220,90.220
SPAZ,11.3.2016,"8.202,00","8.202,00","8.202,00","8.202,00","-0,01",5,41.010,3.843.060
SPAZ,03.3.2016,"8.203,00","8.203,00","8.203,00","8.203,00","0,04",76,623.428,623.428
SPAZ,22.2.2016,"8.200,00","8.200,00","8.200,00","8.200,00","-2,91",78,639.600,639.600
SPAZ,12.2.2016,"8.446,00","8.446,00","8.446,00","8.446,00","2,99",26,219.596,219.596
SPAZ,11.2.2016,"8.241,00","8.241,00","8.000,00","8.200,83","2,50",12,98.410,1.672.441
SPAZ,09.2.2016,"8.001,00","8.001,00","8.001,00","8.001,00","-2,95",60,480.060,480.060
SPAZ,13.1.2016,"8.244,00","8.244,00","8.244,00","8.244,00","0,00",3,24.732,24.732
SPAZ,24.12.2015,"8.244,00","8.244,00","8.244,00","8.244,00","0,01",3,24.732,9.848.732
SPAZ,18.12.2015,"8.243,00","8.243,00","8.243,00","8.243,00","0,00",1,8.243,12.856.493
SPAZ,09.12.2015,"8.243,00","8.243,00","8.243,00","8.243,00","3,00",5,41.215,41.215
SPAZ,30.11.2015,"8.000,00","8.242,00","8.000,00","8.003,29","0,04",808,6.466.662,6.466.662
SPAZ,24.11.2015,"8.000,00","8.000,00","8.000,00","8.000,00","-0,02",5,40.000,1.048.000
SPAZ,20.11.2015,"8.002,00","8.002,00","8.002,00","8.002,00","0,02",10,80.020,80.020
SPAZ,17.11.2015,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",5,40.000,40.000
SPAZ,16.11.2015,"8.000,00","8.000,00","7.999,00","7.999,67","5,19",30,239.990,3.303.990
SPAZ,13.11.2015,"7.920,00","7.920,00","7.416,00","7.605,00","5,62",8,60.840,60.840
SPAZ,11.11.2015,"7.200,00","7.200,00","7.200,00","7.200,00","0,00",105,756.000,756.000
SPAZ,10.11.2015,"7.200,00","7.200,00","7.200,00","7.200,00","-2,70",205,1.476.000,1.476.000
SPAZ,06.11.2015,"7.400,00","7.400,00","7.400,00","7.400,00","-1,99",10,74.000,74.000
SPAZ,03.11.2015,"7.550,00","7.550,00","7.550,00","7.550,00","-2,63",40,302.000,3.729.700
SPAZ,02.11.2015,"7.755,00","7.802,00","7.725,00","7.754,24","-2,59",54,418.729,418.729
SPAZ,30.10.2015,"7.960,00","7.961,00","7.960,00","7.960,60","-2,92",25,199.015,199.015
SPAZ,27.10.2015,"8.200,00","8.200,00","8.200,00","8.200,00","1,98",10,82.000,82.000
SPAZ,26.10.2015,"7.961,00","8.200,00","7.961,00","8.040,67","-1,95",12,96.488,96.488
SPAZ,20.10.2015,"8.200,00","8.201,00","8.200,00","8.200,99","0,00",91,746.290,746.290
SPAZ,19.10.2015,"8.201,00","8.201,00","8.201,00","8.201,00","-0,61",5,41.005,41.005
SPAZ,15.10.2015,"8.201,00","8.400,00","8.200,00","8.251,18","0,99",79,651.843,1.753.443
SPAZ,14.10.2015,"8.170,00","8.170,00","8.170,00","8.170,00","0,25",20,163.400,2.237.000
SPAZ,07.10.2015,"8.150,00","8.150,00","8.150,00","8.150,00","-1,81",5,40.750,2.112.500
SPAZ,05.10.2015,"8.300,00","8.300,00","8.300,00","8.300,00","0,08",24,199.200,199.200
SPAZ,01.10.2015,"8.300,00","8.300,00","8.200,00","8.293,33","1,15",150,1.244.000,1.244.000
SPAZ,30.9.2015,"8.199,00","8.199,00","8.199,00","8.199,00","1,22",48,393.552,393.552
SPAZ,28.9.2015,"8.100,00","8.100,00","8.100,00","8.100,00","0,00",40,324.000,324.000
SPAZ,25.9.2015,"8.100,00","8.100,00","8.100,00","8.100,00","0,00",20,162.000,162.000
SPAZ,23.9.2015,"8.100,00","8.100,00","8.100,00","8.100,00","0,00",40,324.000,324.000
SPAZ,22.9.2015,"8.100,00","8.100,00","8.100,00","8.100,00","-0,21",17,137.700,137.700
SPAZ,21.9.2015,"8.150,00","8.150,00","8.100,00","8.116,67","0,21",30,243.500,243.500
SPAZ,15.9.2015,"8.100,00","8.100,00","8.100,00","8.100,00","-1,70",7,56.700,56.700
SPAZ,04.9.2015,"8.240,00","8.240,00","8.240,00","8.240,00","0,00",6,49.440,49.440
SPAZ,03.9.2015,"8.240,00","8.240,00","8.240,00","8.240,00","0,00",1,8.240,8.240
SPAZ,02.9.2015,"8.240,00","8.240,00","8.240,00","8.240,00","0,00",50,412.000,1.416.400
SPAZ,01.9.2015,"8.240,00","8.240,00","8.240,00","8.240,00","2,99",18,148.320,148.320
SPAZ,26.8.2015,"8.001,00","8.001,00","8.001,00","8.001,00","-2,43",5,40.005,40.005
SPAZ,25.8.2015,"8.200,00","8.200,00","8.200,00","8.200,00","-0,16",10,82.000,82.000
SPAZ,17.8.2015,"8.001,00","8.345,00","8.001,00","8.212,84","1,37",134,1.100.520,1.100.520
SPAZ,14.8.2015,"8.175,00","8.175,00","8.050,00","8.102,08","1,91",36,291.675,291.675
SPAZ,13.8.2015,"7.950,00","7.950,00","7.950,00","7.950,00","1,91",33,262.350,262.350
SPAZ,11.8.2015,"7.801,00","7.801,00","7.801,00","7.801,00","0,00",12,93.612,93.612
SPAZ,07.8.2015,"7.801,00","7.801,00","7.801,00","7.801,00","-1,75",21,163.821,163.821
SPAZ,30.7.2015,"7.761,00","8.000,00","7.761,00","7.940,25","2,31",40,317.610,317.610
SPAZ,20.7.2015,"7.761,00","7.761,00","7.761,00","7.761,00","-1,70",5,38.805,38.805
SPAZ,16.7.2015,"7.900,00","7.900,00","7.890,00","7.895,00","-0,05",40,315.800,315.800
SPAZ,14.7.2015,"7.899,00","7.899,00","7.899,00","7.899,00","0,83",15,118.485,118.485
SPAZ,10.7.2015,"7.790,00","7.849,00","7.790,00","7.834,25","-0,86",20,156.685,156.685
SPAZ,09.7.2015,"7.850,00","7.990,00","7.850,00","7.902,50","-1,22",40,316.100,316.100
SPAZ,25.6.2015,"8.000,00","8.000,00","7.999,00","7.999,72","1,26",69,551.981,551.981
SPAZ,19.6.2015,"7.900,00","7.900,00","7.900,00","7.900,00","2,60",16,126.400,126.400
SPAZ,16.6.2015,"7.700,00","7.700,00","7.700,00","7.700,00","0,00",1,7.700,7.700
SPAZ,10.6.2015,"7.700,00","7.701,00","7.700,00","7.700,30","-0,05",27,207.908,207.908
SPAZ,09.6.2015,"7.701,00","7.705,00","7.701,00","7.704,20","-1,38",20,154.084,154.084
SPAZ,03.6.2015,"7.812,00","7.812,00","7.812,00","7.812,00","-1,11",14,109.368,109.368
SPAZ,26.5.2015,"7.900,00","7.900,00","7.900,00","7.900,00","-1,90",10,79.000,79.000
SPAZ,20.5.2015,"8.050,00","8.070,00","8.050,00","8.053,33","-0,21",42,338.240,338.240
SPAZ,19.5.2015,"8.070,00","8.070,00","8.070,00","8.070,00","0,00",15,121.050,1.125.471
SPAZ,18.5.2015,"8.070,00","8.070,00","8.070,00","8.070,00","0,12",2,16.140,16.140
SPAZ,15.5.2015,"8.060,00","8.060,00","8.060,00","8.060,00","0,00",30,241.800,241.800
SPAZ,13.5.2015,"8.060,00","8.060,00","8.060,00","8.060,00","0,00",50,403.000,403.000
SPAZ,27.4.2015,"8.060,00","8.060,00","8.060,00","8.060,00","-2,89",10,80.600,80.600
SPAZ,23.4.2015,"8.300,00","8.300,00","8.300,00","8.300,00","0,30",30,249.000,249.000
SPAZ,21.4.2015,"8.300,00","8.300,00","8.250,00","8.275,00","0,91",30,248.250,248.250
SPAZ,20.4.2015,"8.200,00","8.200,00","8.200,00","8.200,00","0,01",15,123.000,123.000
SPAZ,17.4.2015,"8.199,00","8.199,00","8.199,00","8.199,00","4,45",7,57.393,57.393
SPAZ,15.4.2015,"7.850,00","7.850,00","7.850,00","7.850,00","-0,16",5,39.250,39.250
SPAZ,09.4.2015,"8.000,00","8.000,00","7.801,00","7.862,76","7,44",29,228.020,228.020
SPAZ,30.3.2015,"7.700,00","7.700,00","7.200,00","7.318,18","1,64",110,805.000,805.000
SPAZ,25.3.2015,"7.200,00","7.200,00","7.200,00","7.200,00","-1,83",10,72.000,72.000
SPAZ,16.3.2015,"7.334,00","7.334,00","7.334,00","7.334,00","-2,99",30,220.020,220.020
SPAZ,13.3.2015,"7.560,00","7.560,00","7.560,00","7.560,00","0,00",61,461.160,461.160
SPAZ,11.3.2015,"7.560,00","7.560,00","7.560,00","7.560,00","0,00",38,287.280,287.280
SPAZ,09.3.2015,"7.560,00","7.560,00","7.560,00","7.560,00","0,48",7,52.920,52.920
SPAZ,05.3.2015,"7.560,00","7.560,00","7.500,00","7.523,62","1,67",127,955.500,955.500
SPAZ,04.3.2015,"7.400,00","7.400,00","7.400,00","7.400,00","-2,12",130,962.000,962.000
SPAZ,24.2.2015,"7.560,00","7.560,00","7.560,00","7.560,00","-0,01",10,75.600,75.600
SPAZ,19.2.2015,"7.560,00","7.564,00","7.560,00","7.560,92","0,20",13,98.292,98.292
SPAZ,18.2.2015,"7.546,00","7.546,00","7.546,00","7.546,00","0,00",30,226.380,226.380
SPAZ,17.2.2015,"7.546,00","7.546,00","7.546,00","7.546,00","0,00",119,897.974,897.974
SPAZ,11.2.2015,"7.700,00","7.720,00","7.499,00","7.546,29","-0,71",150,1.131.943,3.794.243
SPAZ,06.2.2015,"7.600,00","7.600,00","7.600,00","7.600,00","-4,98",25,190.000,190.000
SPAZ,03.2.2015,"7.998,00","7.998,00","7.998,00","7.998,00","-1,85",15,119.970,119.970
SPAZ,27.1.2015,"8.149,00","8.149,00","8.149,00","8.149,00","1,57",10,81.490,81.490
SPAZ,22.1.2015,"8.040,00","8.040,00","8.000,00","8.022,86","-0,47",35,280.800,280.800
SPAZ,21.1.2015,"8.000,00","8.244,00","8.000,00","8.061,00","0,14",80,644.880,644.880
SPAZ,20.1.2015,"8.050,00","8.050,00","8.050,00","8.050,00","-2,31",20,161.000,161.000
SPAZ,15.1.2015,"8.240,00","8.240,00","8.240,00","8.240,00","1,83",30,247.200,247.200
SPAZ,14.1.2015,"8.093,00","8.093,00","8.090,00","8.091,71","-1,92",21,169.926,169.926
SPAZ,12.1.2015,"8.250,00","8.250,00","8.249,00","8.249,80","-0,59",25,206.245,206.245
SPAZ,08.1.2015,"8.299,00","8.299,00","8.299,00","8.299,00","-0,01",11,91.289,91.289
SPAZ,05.1.2015,"8.300,00","8.300,00","8.300,00","8.300,00","-0,84",7,58.100,58.100
SPAZ,30.12.2014,"8.370,00","8.370,00","8.370,00","8.370,00","2,23",3,25.110,25.110
SPAZ,29.12.2014,"8.150,00","8.249,00","8.149,00","8.187,20","-0,76",61,499.419,499.419
SPAZ,25.12.2014,"8.250,00","8.250,00","8.250,00","8.250,00","2,48",2,16.500,16.500
SPAZ,24.12.2014,"8.050,00","8.050,00","8.050,00","8.050,00","-1,83",3,24.150,24.150
SPAZ,23.12.2014,"8.250,00","8.250,00","8.100,00","8.200,00","1,23",30,246.000,246.000
SPAZ,22.12.2014,"8.100,00","8.100,00","8.100,00","8.100,00","0,00",5,40.500,40.500
SPAZ,19.12.2014,"8.100,00","8.100,00","8.100,00","8.100,00","-1,69",10,81.000,81.000
SPAZ,18.12.2014,"8.278,00","8.278,00","8.200,00","8.239,00","0,48",30,247.170,247.170
SPAZ,12.12.2014,"8.200,00","8.200,00","8.200,00","8.200,00","2,31",38,311.600,311.600
SPAZ,05.12.2014,"8.000,00","8.120,00","8.000,00","8.014,56","-2,25",125,1.001.820,1.001.820
SPAZ,04.12.2014,"8.199,00","8.199,00","8.199,00","8.199,00","-0,13",40,327.960,327.960
SPAZ,02.12.2014,"8.199,00","8.250,00","8.199,00","8.209,73","-1,33",75,615.730,615.730
SPAZ,26.11.2014,"8.330,00","8.330,00","8.310,00","8.320,00","-0,60",40,332.800,332.800
SPAZ,25.11.2014,"8.370,00","8.370,00","8.370,00","8.370,00","0,50",27,225.990,225.990
SPAZ,24.11.2014,"8.400,00","8.400,00","8.300,00","8.328,57","-1,67",70,583.000,583.000
SPAZ,20.11.2014,"8.470,00","8.470,00","8.469,00","8.469,86","-2,98",74,626.770,626.770
SPAZ,19.11.2014,"8.730,00","8.730,00","8.730,00","8.730,00","-3,00",10,87.300,87.300
SPAZ,18.11.2014,"9.000,00","9.000,00","9.000,00","9.000,00","-0,51",15,135.000,135.000
SPAZ,13.11.2014,"9.100,00","9.100,00","9.000,00","9.045,95","-2,23",37,334.700,334.700
SPAZ,04.11.2014,"9.250,00","9.280,00","9.200,00","9.252,22","2,12",45,416.350,416.350
SPAZ,03.11.2014,"9.000,00","9.100,00","9.000,00","9.060,00","0,67",25,226.500,226.500
SPAZ,31.10.2014,"9.000,00","9.000,00","9.000,00","9.000,00","0,67",210,1.890.000,1.890.000
SPAZ,30.10.2014,"8.900,00","8.989,00","8.900,00","8.940,45","2,43",33,295.035,295.035
SPAZ,28.10.2014,"8.600,00","8.750,00","8.600,00","8.728,57","-0,24",70,611.000,611.000
SPAZ,22.10.2014,"8.750,00","8.750,00","8.750,00","8.750,00","0,00",50,437.500,437.500
SPAZ,20.10.2014,"8.750,00","8.750,00","8.750,00","8.750,00","0,59",15,131.250,131.250
SPAZ,17.10.2014,"8.699,00","8.699,00","8.699,00","8.699,00","3,00",10,86.990,86.990
SPAZ,09.10.2014,"8.446,00","8.446,00","8.446,00","8.446,00","3,00",35,295.610,1.495.610
SPAZ,07.10.2014,"8.200,00","8.200,00","8.200,00","8.200,00","0,55",4,32.800,32.800
SPAZ,03.10.2014,"8.160,00","8.160,00","8.150,00","8.155,00","0,68",80,652.400,652.400
SPAZ,02.10.2014,"8.100,00","8.100,00","8.100,00","8.100,00","-0,01",2,16.200,16.200
SPAZ,30.9.2014,"8.100,00","8.101,00","8.100,00","8.100,45","1,24",92,745.241,745.241
SPAZ,25.9.2014,"8.001,00","8.001,00","8.001,00","8.001,00","0,01",10,80.010,80.010
SPAZ,24.9.2014,"8.000,00","8.000,00","7.999,00","7.999,99","0,00",77,615.999,615.999
SPAZ,19.9.2014,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",40,320.000,320.000
SPAZ,18.9.2014,"8.000,00","8.000,00","8.000,00","8.000,00","0,00",20,160.000,160.000
SPAZ,17.9.2014,"8.000,00","8.000,00","8.000,00","8.000,00","0,62",10,80.000,80.000
SPAZ,11.9.2014,"7.950,00","7.951,00","7.950,00","7.950,50","0,01",60,477.030,477.030
SPAZ,10.9.2014,"7.950,00","7.950,00","7.950,00","7.950,00","0,00",70,556.500,556.500
SPAZ,04.9.2014,"7.950,00","7.950,00","7.950,00","7.950,00","0,63",65,516.750,516.750
SPAZ,29.8.2014,"7.900,00","7.900,00","7.900,00","7.900,00","0,06",10,79.000,79.000
SPAZ,26.8.2014,"7.900,00","7.900,00","7.850,00","7.895,45","0,58",22,173.700,173.700
SPAZ,20.8.2014,"7.850,00","7.850,00","7.850,00","7.850,00","0,64",20,157.000,157.000
SPAZ,19.8.2014,"7.800,00","7.800,00","7.800,00","7.800,00","0,00",4,31.200,31.200
SPAZ,18.8.2014,"7.800,00","7.800,00","7.800,00","7.800,00","0,00",5,39.000,39.000
SPAZ,14.8.2014,"7.800,00","7.800,00","7.800,00","7.800,00","2,63",20,156.000,156.000
SPAZ,04.8.2014,"7.600,00","7.600,00","7.600,00","7.600,00","-0,20",10,76.000,76.000
SPAZ,01.8.2014,"7.622,00","7.622,00","7.600,00","7.615,53","-0,08",17,129.464,129.464
SPAZ,29.7.2014,"7.622,00","7.622,00","7.622,00","7.622,00","3,00",20,152.440,152.440
SPAZ,23.7.2014,"7.400,00","7.400,00","7.400,00","7.400,00","-0,67",5,37.000,37.000
SPAZ,22.7.2014,"7.500,00","7.500,00","7.400,00","7.450,00","0,68",20,149.000,149.000
SPAZ,21.7.2014,"7.400,00","7.400,00","7.400,00","7.400,00","0,00",15,111.000,111.000
SPAZ,18.7.2014,"7.400,00","7.400,00","7.400,00","7.400,00","2,76",50,370.000,370.000
SPAZ,17.7.2014,"7.201,00","7.201,00","7.201,00","7.201,00","-0,10",25,180.025,180.025
SPAZ,11.7.2014,"7.210,00","7.210,00","7.200,00","7.208,00","0,11",25,180.200,180.200
SPAZ,10.7.2014,"7.200,00","7.200,00","7.200,00","7.200,00","0,20",40,288.000,288.000
SPAZ,09.7.2014,"7.200,00","7.200,00","7.001,00","7.185,94","2,79",170,1.221.610,1.221.610
SPAZ,08.7.2014,"6.991,00","6.991,00","6.991,00","6.991,00","-2,90",150,1.048.650,1.048.650
SPAZ,07.7.2014,"7.200,00","7.200,00","7.200,00","7.200,00","0,00",33,237.600,237.600
SPAZ,04.7.2014,"7.200,00","7.200,00","7.200,00","7.200,00","0,00",14,100.800,100.800
SPAZ,02.7.2014,"7.200,00","7.200,00","7.200,00","7.200,00","-2,70",14,100.800,100.800
SPAZ,27.6.2014,"7.400,00","7.400,00","7.400,00","7.400,00","2,78",20,148.000,148.000
SPAZ,25.6.2014,"7.200,00","7.200,00","7.200,00","7.200,00","0,00",14,100.800,100.800
SPAZ,24.6.2014,"7.200,00","7.200,00","7.200,00","7.200,00","0,00",28,201.600,201.600
SPAZ,23.6.2014,"7.200,00","7.200,00","7.200,00","7.200,00","-2,93",50,360.000,360.000
SPAZ,18.6.2014,"7.450,00","7.450,00","7.171,00","7.417,10","0,33",20,148.342,148.342
SPAZ,29.5.2014,"7.450,00","7.450,00","7.201,00","7.392,54","-0,32",26,192.206,192.206
SPAZ,28.5.2014,"7.416,00","7.416,00","7.416,00","7.416,00","3,00",30,222.480,222.480
SPAZ,27.5.2014,"7.200,00","7.200,00","7.200,00","7.200,00","2,86",33,237.600,237.600
SPAZ,26.5.2014,"7.000,00","7.000,00","7.000,00","7.000,00","5,72",112,784.000,784.000
SPAZ,23.5.2014,"6.621,00","6.621,00","6.621,00","6.621,00","-2,99",120,794.520,794.520
SPAZ,22.5.2014,"6.825,00","6.825,00","6.825,00","6.825,00","-10,00",231,1.576.575,1.576.575
SPAZ,21.5.2014,"7.532,00","8.117,00","7.532,00","7.583,30","-9,38",230,1.744.160,1.744.160
SPAZ,19.5.2014,"8.368,00","8.368,00","8.368,00","8.368,00","-2,99",116,970.688,970.688
SPAZ,16.5.2014,"8.626,00","8.626,00","8.626,00","8.626,00","10,00",47,405.422,405.422
SPAZ,15.5.2014,"7.842,00","7.842,00","7.842,00","7.842,00","10,00",155,1.215.510,1.215.510
SPAZ,14.5.2014,"7.368,00","7.368,00","6.700,00","7.129,37","6,43",131,933.948,933.948
SPAZ,13.5.2014,"6.700,00","6.700,00","6.690,00","6.698,61","0,13",72,482.300,482.300
SPAZ,12.5.2014,"6.690,00","6.690,00","6.690,00","6.690,00","2,92",30,200.700,200.700
SPAZ,09.5.2014,"6.500,00","6.500,00","6.500,00","6.500,00","3,32",30,195.000,195.000
SPAZ,06.5.2014,"6.300,00","6.300,00","6.200,00","6.290,91","2,42",110,692.000,692.000
SPAZ,05.5.2014,"6.200,00","6.200,00","6.000,00","6.142,31","4,55",130,798.500,798.500
SPAZ,30.4.2014,"5.875,00","5.875,00","5.875,00","5.875,00","2,98",30,176.250,176.250
SPAZ,29.4.2014,"5.719,00","5.719,00","5.700,00","5.704,75","-0,25",16,91.276,91.276
SPAZ,24.4.2014,"5.719,00","5.719,00","5.719,00","5.719,00","9,99",1,5.719,5.719
SPAZ,17.4.2014,"5.324,00","5.324,00","4.950,00","5.199,33","7,42",30,155.980,155.980
SPAZ,07.4.2014,"4.840,00","4.840,00","4.840,00","4.840,00","3,24",11,53.240,53.240
SPAZ,01.4.2014,"4.688,00","4.688,00","4.688,00","4.688,00","4,18",50,234.400,234.400
SPAZ,26.3.2014,"4.500,00","4.500,00","4.500,00","4.500,00","-1,10",27,121.500,121.500
SPAZ,18.3.2014,"4.550,00","4.550,00","4.550,00","4.550,00","1,11",100,455.000,455.000
SPAZ,13.3.2014,"4.500,00","4.500,00","4.500,00","4.500,00","2,27",23,103.500,103.500
SPAZ,04.3.2014,"4.400,00","4.400,00","4.400,00","4.400,00","10,00",6,26.400,26.400
SPAZ,03.3.2014,"4.000,00","4.000,00","4.000,00","4.000,00","0,00",10,40.000,40.000
SPAZ,28.2.2014,"4.000,00","4.000,00","4.000,00","4.000,00","0,00",5,20.000,20.000
SPAZ,24.2.2014,"4.000,00","4.000,00","4.000,00","4.000,00","-1,72",10,40.000,40.000
SPAZ,18.2.2014,"4.070,00","4.070,00","4.070,00","4.070,00","8,53",11,44.770,44.770
SPAZ,12.2.2014,"3.750,00","3.750,00","3.750,00","3.750,00","0,00",3,11.250,11.250
SPAZ,10.2.2014,"3.750,00","3.750,00","3.750,00","3.750,00","1,35",54,202.500,202.500
SPAZ,07.2.2014,"3.700,00","3.700,00","3.700,00","3.700,00","0,00",10,37.000,37.000
SPAZ,06.2.2014,"3.700,00","3.700,00","3.700,00","3.700,00","0,00",33,122.100,122.100
SPAZ,27.1.2014,"3.700,00","3.700,00","3.700,00","3.700,00","-0,27",3,11.100,11.100
SPAZ,24.1.2014,"3.710,00","3.710,00","3.710,00","3.710,00","0,27",200,742.000,742.000
SPAZ,15.1.2014,"3.700,00","3.700,00","3.700,00","3.700,00","0,00",5,18.500,18.500
SPAZ,14.1.2014,"3.700,00","3.700,00","3.700,00","3.700,00","0,00",10,37.000,37.000
SPAZ,10.1.2014,"3.700,00","3.700,00","3.700,00","3.700,00","15,62",10,37.000,37.000
SPAZP,28.5.2024,"4.000,00","4.000,00","4.000,00","4.000,00","-29,39",10,40.000,40.000
SPAZP,26.8.2021,"5.665,00","5.665,00","5.665,00","5.665,00","3,00",1,5.665,5.665
SPAZP,12.7.2021,"5.500,00","5.500,00","5.500,00","5.500,00","120,00",2,11.000,11.000
SPAZP,06.7.2021,"2.500,00","2.500,00","2.500,00","2.500,00","-73,62",11,27.500,27.500
SPAZP,14.1.2020,"9.476,00","9.476,00","9.476,00","9.476,00","0,00",75,710.700,710.700
SPAZP,25.12.2019,"9.476,00","9.476,00","9.476,00","9.476,00","3,00",25,236.900,236.900
SPAZP,23.12.2019,"9.200,00","9.200,00","9.200,00","9.200,00","0,00",10,92.000,92.000
SPAZP,20.12.2019,"9.200,00","9.200,00","9.200,00","9.200,00","1,55",4,36.800,36.800
SPAZP,19.12.2019,"9.060,00","9.060,00","9.060,00","9.060,00","2,95",15,135.900,135.900
SPAZP,18.12.2019,"8.800,00","8.800,00","8.800,00","8.800,00","2,33",40,352.000,352.000
SPAZP,16.12.2019,"8.600,00","8.600,00","8.600,00","8.600,00","1,90",72,619.200,619.200
SPAZP,12.12.2019,"8.440,00","8.440,00","8.440,00","8.440,00","2,79",20,168.800,168.800
SPAZP,10.12.2019,"8.211,00","8.211,00","8.211,00","8.211,00","5,27",50,410.550,410.550
SPAZP,29.11.2019,"7.800,00","7.800,00","7.800,00","7.800,00","2,63",128,998.400,998.400
SPAZP,27.11.2019,"7.600,00","7.600,00","7.600,00","7.600,00","2,70",40,304.000,304.000
SPAZP,26.11.2019,"7.400,00","7.400,00","7.400,00","7.400,00","2,64",200,1.480.000,1.480.000
SPAZP,20.11.2019,"7.210,00","7.210,00","7.210,00","7.210,00","0,00",150,1.081.500,1.081.500
SPAZP,18.11.2019,"7.210,00","7.210,00","7.210,00","7.210,00","3,00",40,288.400,288.400
SPAZP,05.11.2019,"7.000,00","7.000,00","7.000,00","7.000,00","6,06",26,182.000,182.000
SPAZP,28.10.2019,"6.600,00","6.600,00","6.600,00","6.600,00","12,82",35,231.000,231.000
SPAZP,25.10.2019,"5.850,00","5.850,00","5.850,00","5.850,00","19,39",50,292.500,292.500
